,temp,atemp,hum,windspeed,casual,registered,season_spring,season_summer,season_winter,yr_2019,mnth_Aug,mnth_Dec,mnth_Feb,mnth_Jan,mnth_July,mnth_June,mnth_Mar,mnth_May,mnth_Nov,mnth_Oct,mnth_Sept,holiday_Yes,weekday_Mon,weekday_Sat,weekday_Sun,weekday_Thu,weekday_Tue,weekday_Wed,workingday_Work Day,weathersit_Light Precipitation,weathersit_Misty Skies
396,-0.17862600339504897,-0.08755765288836277,-0.8923826018879232,0.0363101216863769,-0.8111354040248258,0.3719982551469961,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
513,1.2116358339525488,1.188924467280615,0.35013726048519805,1.457616766952837,0.031104778427651535,0.744397765474139,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
462,-0.009418110104642675,0.07249878895734796,-2.524666005253616,0.6181432023086088,2.0051052060506454,-0.47413396559630844,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
380,-1.7106618074427526,-1.7932620950479563,-0.7898180611557661,0.6015953984580645,-0.9383487649160853,-1.01753325107367,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9,-1.9256057167770806,-2.0391864962691537,-1.0682115478046703,0.4934465446981694,-1.1956999317765646,-1.524832584019319,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
249,0.5347987729080296,0.39279715931216647,1.9853464575109459,-1.1940311245074262,-1.083108796275105,-1.1460997486866125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
22,-2.223659771032691,-2.3609990560861736,-1.3945149056369692,0.8053285376260693,-1.036317675027745,-1.8060322142663454,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
221,1.4540191577600727,1.2630634866405994,-1.4814095707090258,0.18589531788301367,0.03695366858357152,0.13196523743613348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
482,-0.6862551711491625,-0.63804497251949,-1.0213285176654285,-0.753546764530373,0.3820381877828504,-0.37216743300673355,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
714,-0.7640020081175138,-0.6848247090283417,1.4344181046910842,-1.1442914737088448,-0.4689753299035069,-0.27843422292439146,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
626,0.27869574186390816,0.3691476097289841,-0.690179314083664,0.385284324376198,-0.10341969515850803,1.9730628165534885,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
609,1.0698673551353381,1.0405845996728476,1.2673806060701747,-1.6344593449237586,2.5651364384799837,-0.3107341804527661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
203,1.906769496567795,2.0007068496398137,-0.9480641124808386,-0.7368920281832182,0.18756259009851103,-0.8801000984529388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
446,0.5485184801446271,0.5525506396076614,0.41754304519184304,-0.9363345009247084,2.354576392866864,1.3967302410471958,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
93,0.3930248062079238,0.38475940389827473,-1.4667595029352423,2.6628930359410345,-0.18237971226342778,-0.8275335009067605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
331,0.00966874660291193,0.0582595960971992,0.7612956676169197,-0.5911831349887285,-0.8857087535128055,-0.046634527720761626,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
516,0.836632332113178,0.7868512099226146,0.8483239626878734,0.6845349161419296,-0.47628644259840686,-0.05930117773188894,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
485,0.6125401219934864,0.5955464481832039,0.17430831456845097,-0.40439879653355915,-0.3008197379208074,0.8862642455987649,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
284,0.22838831936875184,0.2288764119790081,1.9091562586663013,0.8260467088444395,-0.9383487649160853,-0.942800016008019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
184,1.23450384197451,1.1420890847727445,0.021927916879161624,-1.4017688856735104,3.2260610260989413,-0.44943399807461015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
588,1.0927298752744043,1.013250048376834,-0.7341365505628508,-0.8533014173063089,1.9349185241796056,0.4270981826953999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
328,-0.6954034719345257,-0.6184637637534927,0.06295232654045714,-1.1689688206142357,0.3454826243083505,-1.2607329312873146,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
153,0.6491278372520453,0.658067819525724,-1.9737306192759176,0.8924918889260659,0.05742478412929145,0.46003147272433087,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75,-0.475888156148963,-0.43506691676359593,-0.22423260740428427,0.3104850429968416,-0.6356686993472264,-0.8661667834406988,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
585,1.3945634344795532,1.3528699461688936,-0.10115234526256132,-0.4043453302852536,0.49316710074533004,1.5214967436567997,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
277,0.20094890489555672,0.2871254071746056,0.09225949524586095,-0.12164254237006614,-0.438268656584927,0.36693159514254514,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
68,-0.6180737140661666,-0.5875678685202478,-4.46464303081578,1.009529506466746,-1.1883888190816645,-1.9700653319104442,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
425,-0.8143094306126702,-0.7472471541503833,0.15672541997677628,-0.5539973592922722,-0.8959443112856655,-0.46843397309130114,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
188,1.1384658913183263,1.1734115993318033,0.8659068572795481,0.5183350832843673,-0.24379305890058758,-0.21510097286875487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
271,0.6308367235642128,0.5800335802343921,0.45270883437519244,-0.180014318957566,-0.3008197379208074,0.31563166259747955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
236,1.00126881895235,1.021133231571229,0.962612777533759,0.32724671184060744,-0.6195842514184464,-0.367734105502839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
88,-1.1069946890324553,-1.1336282397849546,0.08346804795002359,-0.1799474861471842,-1.0099976693261052,-1.469099323970359,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
618,0.41589281422988456,0.4550155691044711,-0.8074009557474409,-1.2604174917159165,0.30892706083385063,1.9059295714945137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
117,0.6354081300154472,0.6073433999752852,0.46442607533108365,1.7985710323968376,-0.423646431195127,-0.12580109029030734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
125,-0.12374717444865832,-0.04069753882537167,-0.31507990718054907,0.5599986572764069,0.05157589397337147,0.01669872233487494,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
598,0.9098022747474005,0.8727439008532213,0.29738857671017394,-1.5514195780243212,0.34402040176937054,1.6424632512630655,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
289,0.17808638475649008,0.18564565362982835,-0.38834431236513917,-0.1466513800149509,-0.21308638558200768,0.10726526991443523,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
238,0.9784008109303887,0.9574618429156434,1.5135411303536204,2.529842277032866,-0.9251887620652655,-1.772465591736858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.864611365224932,-0.7238572858959577,1.2029076481814214,-0.3462542515013576,-0.771655395472366,-1.921298729367604,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
721,-1.4042568417863697,-1.3678298838794294,-0.839633918112899,-0.7120034895970208,-0.6590642599709062,-1.462132666464239,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
567,0.9098022747474005,0.8806023524924956,0.8981398196450057,-1.2354674669441676,2.464243083290364,0.7462977629758082,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
635,0.6445564308008104,0.6502155507752297,0.3882358764864392,-0.296356875270275,0.2723714973593508,1.6988298438125822,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
586,1.1750481186939905,1.1577008789420347,0.5699234428811318,0.7012431187373899,0.30161594813895065,0.6544645503951352,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
278,-0.041428931029072566,-0.0016958764016558354,-0.09822655160250647,-0.6869946519521356,-0.32129085346652736,0.2776317125640976,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
116,0.6491278372520453,0.58392880016574,1.4109765896214639,1.6821750098358232,-0.4558153270526869,-0.2296676203815513,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
228,1.2162072404037831,1.1498424273027603,-0.41764444791270605,-0.5705317965807397,-0.27888639983610747,0.21429846250846102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
411,-1.0155281448275062,-0.9307552931383192,0.8307410680961986,-1.2688277325743675,-1.1474465879902247,-0.4792006256007594,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
362,-1.390537134549772,-1.3404953325834166,-0.4264358952085434,-0.8947377597430506,-0.8842465309738256,-0.96179999102471,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
274,-0.7960128290419435,-0.8370536136786773,1.1032759342671565,0.47668487585440394,-0.35492197186306723,-0.8775667684507134,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
318,0.1552183767345293,0.16619428552820967,0.37944442919060184,0.17754121658528335,-0.5991131358727264,0.03696536235267864,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
493,0.402173106993287,0.4471818490203164,0.7692009370253372,0.40181876166466546,-0.34907308170714724,0.259265070047963,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
144,0.8732145594888417,0.8337175068743854,0.43219311296562596,-0.42930070168183326,-0.17360637702954781,0.3485649526264105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
428,-1.4179765490229672,-1.4809767485519099,-0.9041068760016517,0.5681789932671444,-0.9588198804618053,-0.3531674579900426,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
420,-1.1573021115276116,-1.3913001296879943,-1.6806870648532302,3.1450382965977126,-0.7921265110180858,-0.806000195887844,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
659,-0.07801664628763089,0.013866454657395147,-0.4674673380276753,-1.4017140827689971,-0.042006348521348234,1.6088966287335782,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
531,0.7131549669837991,0.704903202033595,-0.9187569437754352,-0.2631008688242709,3.076914327122982,0.6658645354051498,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
268,0.8091929176399824,0.6698709542065858,1.5018168562398913,-1.0111872485523703,-0.25549083921242755,0.16363186246395178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
514,0.8503520393497755,0.8064324186886119,0.24757271975304157,-0.6953487532498659,-0.16629526433464784,1.534163393667927,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
307,-0.5399152858807169,-0.47798234778499954,-0.08650227748877787,1.1418852041469438,-0.5684064625541465,-0.07070116274190352,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
310,-0.5856458140417443,-0.4935694103991701,0.8717654777574937,-1.72596415558616,-0.7102420488352061,-0.016234567694056075,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
46,-1.0067804594934515,-1.0170807862835196,-1.4862554164584914,0.8747143613644965,-0.9368865423771053,-1.1340664311760413,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
261,0.2604046281760763,0.3028113960092551,0.3882358764864392,-0.4625968078140662,-0.24525528143956757,0.10156527740942793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
195,0.8869342667254397,0.8883062319122723,-0.3062884598847117,-0.04701702629770258,0.6715582505008895,0.33716496761639597,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
729,-1.5688933286255415,-1.5903149537359615,-0.4029943801389226,-0.42110699912901944,-0.6137353612625264,-0.8851667584573898,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
610,1.129317590532963,1.1186683020744181,1.097410280631373,-0.470897442863491,1.6176162332209467,0.24153176003238475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
107,0.059180426078345526,0.1387855395668377,-0.6491549044223685,-0.30453721126101213,-0.2774241772971275,-0.5875004831958979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
59,-1.2899222895594595,-1.3405757101375555,-0.7019035881973926,0.40199252697165827,-1.055326568034485,-1.2499662787778563,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
545,1.444870856974709,1.2786752808098898,-0.2359568815180129,-0.33790015020362724,0.8718827383411488,0.34476495762307235,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
473,-0.018566410890005897,0.07633836288967645,-0.1568338558554767,-1.609618925961036,-0.018610787897668304,1.286530385950388,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100,0.5155088645333729,0.522563629025064,0.5778216791317125,1.8462361927611661,-0.005450785046848348,-0.7566002608444475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
395,-0.6130852285149396,-0.6144696176016664,-1.53415825448405,1.0087275127421638,-0.7818909532452258,0.3149983300969232,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
652,0.3290031643590645,0.3613942671989682,0.5113161386281622,1.4661312669954842,-0.1443619262499479,0.9039975556143433,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
529,0.8046160233058535,0.8883804265776312,-0.45867589073183795,0.9006722249168034,0.4697715401216501,1.5803966662085418,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
377,-1.2487631678496662,-1.43033270655561,-0.8953154287058144,2.5631383831650987,-1.001224334092225,-0.4101673830401155,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
179,1.2436466548769787,1.075752871053015,-0.962714180254622,1.0087809789904698,-0.015686342819708314,0.43659817020374536,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
304,-0.5536349931173149,-0.5169592786535963,0.34427864000725245,-0.6787474831510166,-0.6561398148929463,-0.018767897696281538,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
357,-1.0932749817958578,-1.1219302142133516,-0.6491549044223685,0.0528445589748444,-1.029006562332845,-1.793365564255218,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
394,-1.2762025823228618,-1.3483290526675713,-1.6455212756698807,0.3935314931773173,-1.071411015963265,-0.12010109778530004,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
701,-0.2700925475999984,-0.15397424416223068,0.9333056088283551,-1.3851729621994915,-0.44411754674084697,1.2611970859281334,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149,1.2710860693501738,1.177176978598773,0.3530700873030898,-0.7368385619349127,1.0093316570052684,-0.721133640813291,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
124,-0.23350483234143962,-0.2397865575386984,-1.3407464139756282,1.4575098344562267,-0.3578464169410272,0.08319863489329334,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
576,1.1613284114573925,1.126502022158573,0.48787462355854183,-0.2797021389231202,0.15978036185789113,1.6215632787447054,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
633,0.731446080671631,0.7166816051593369,-0.027894973235807648,0.7759221010580589,-0.10488191769748803,2.0636293641330488,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
185,1.3442614998672915,1.3332701887365563,-0.3121470803626578,-0.8032302757682336,0.25190038181363084,-0.03396787770963431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
477,-0.9880887303543109,-1.1102878346407679,0.9274469883504095,1.5658324535231143,-0.9705176607736452,-0.4234673655517992,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
559,1.106449582511002,1.1459533902601926,0.45270883437519244,-0.5703713978358231,2.187883023423145,0.586697972835604,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
713,-0.9743690231177133,-0.8799257644786218,0.10984238983753566,-1.0693317935845719,-0.13412636847708795,0.3751649176497779,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
719,-0.9606493158811155,-1.1063184200440612,-0.5495161573502664,2.513347939430627,-0.9324998747601654,-0.18090101783871115,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
388,-0.8737596660102952,-0.813614282314012,1.4139023832815178,-0.8365263819004669,-0.6137353612625264,0.13449856743835895,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
321,-1.2487631678496662,-1.2859066075455297,-1.5810483177811279,-0.2381588639897679,-0.8974065338246455,-0.3424008054805844,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
353,-0.6359532365369007,-0.5208792301400632,-0.2769812911793084,-1.6678757501146788,-0.9398109874550653,-0.09730112776527088,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
672,-0.9652262102152447,-0.9346134157369871,-0.716553655971176,-0.09680747003217417,0.50047821344023,0.13829856244169714,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
142,0.7131549669837991,0.6776242967366016,1.2322148168868252,0.6347979386557635,-0.033233013287468256,-0.15810104781868198,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
141,0.5622381873812247,0.5799593855690333,0.8072925198687404,-0.5125075506072251,1.0488116655577282,-0.38230075301563543,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
439,-0.3615590918049474,-0.27495482891886586,1.4578596197607046,-0.9778777758580607,-0.4543531045137069,0.09016529239941336,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
320,-0.8783310724615295,-0.9736707241597228,-0.4147186542526512,1.5907744583576178,-1.052402122956525,-0.48996727811021756,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
19,-1.3173617040326548,-1.3951644351754424,-0.6784620731277718,0.12769730660250625,-1.1342865851394048,-1.1676330537055288,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
172,1.2710860693501738,1.3177573207877453,0.5113161386281622,-0.18831495400699083,-0.2891219576089674,0.10029861240831521,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
630,0.150646970283295,0.23639480473538718,-1.179574568990501,0.49332624563948213,2.332643054782164,1.118063940802395,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
312,-0.5582063995685492,-0.44282025929361174,0.8688326509396019,-1.6595216488169489,-0.8096731814858458,0.07369864738494784,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
678,-0.617656634966174,-0.5364415611991142,0.07467660065418624,-1.7176661938491504,1.8003940505934461,0.4802981127421346,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12,-1.847858879808729,-2.0392174107130527,-1.1561260207630437,1.5324695145804996,-1.2000865993935046,-1.469099323970359,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
305,-0.6816837646979281,-0.5599612701179184,0.5904391642906983,-1.3935818664017348,-0.7146287164521461,0.08129863739162424,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
354,-0.4027182135147405,-0.3257287115795443,1.5721484346065902,0.4684911733015902,-1.0991932442038848,-0.7186003108110656,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
25,-1.559745027840178,-1.7132740629021703,1.601455603311994,1.4368985957344669,-1.2059354895494245,-2.0365652444688624,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
543,1.357981207103889,1.2045053470060054,-1.4931338448227545,-0.196495289997728,0.09105590252583134,1.4378968535833594,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
169,1.0835870623719357,1.0210837684609888,0.22413120468342126,-1.1274763386167737,1.140931685513468,-0.36900077050395175,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
38,-1.5414539141523462,-1.7463772494298457,-0.6813878667878267,2.3471614731351416,-1.1620688133800245,-1.407032738915835,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
451,-0.09630775997546275,-0.06027874759136898,-1.0799358219183988,1.4077728569700603,-0.2701130646022275,0.8463642980637139,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
245,0.9189505755327637,0.9429753345042982,0.5757890965169153,-0.013707553603392993,1.5737495570515467,-0.721133640813291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
298,-0.09630775997546275,-0.048555990464646495,0.6021634384044274,-0.5040331502508079,-0.6649131501268263,-0.12516775778975098,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
597,0.8091929176399824,0.7439605104563306,0.2739470616405536,-1.5181702548593552,0.3250115087626306,1.4169968810649993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
272,0.34272287159566206,0.3965068925801168,0.0893266684279692,0.2689952343117945,-0.042006348521348234,0.43343150770096356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
154,0.731446080671631,0.7048290073682362,-1.2557647678351458,-0.8448804831981969,1.4772428694788668,-0.1359344102992092,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
126,0.10033954778813864,0.19736841075655084,-0.6579463517182058,-0.3462007852530521,1.101451676961008,-0.37090076800562083,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
518,0.5530898865958614,0.5838731541667206,-0.9949541757779166,-0.03025535745393678,2.391131956341364,0.9242641956321469,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
341,-1.2944991838935884,-1.383491141158959,-0.3854114855472479,0.717884488522468,-1.036317675027745,-0.32656749296667525,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
287,0.027169605153916112,0.11145098827082502,-1.0652857541446155,0.9588167699490053,1.5211095456482668,-0.23410094788544586,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
113,0.4387608222518458,0.4393790433800609,1.2380734373647708,0.07785339661972916,1.2447494857810477,-0.7642002508511239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
412,-0.8691882595590609,-0.7980272196998414,-0.0015206313482955878,0.260587666765759,-0.745335389770726,0.07433197988550422,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
173,1.2436466548769787,1.317782052342865,0.4820089699227584,0.7011228196787023,-0.16483304179566785,0.2256984475184756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
359,-0.9876936027858968,-1.0211924073221645,-0.899134433411126,0.7099581172111817,-0.6268953641133463,-1.7737322567379707,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
670,-0.805161129827307,-0.7707421315140679,-0.7927508879736574,1.0669789902709768,-0.35199752678510726,0.9761974606777689,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
57,-0.8683925165393381,-0.8012423218653982,0.3179042981197404,-0.8167305034653654,-0.2408686138226276,-1.2537662737811945,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
494,0.022592710819787216,0.06852937436064128,-0.5817561528735609,1.7070769149840974,0.24458926911873086,1.1769638633541368,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
222,1.1841964194793537,1.056171662287018,-1.484342397526917,-0.2881097064691557,-0.06832635422298815,0.1851651674828682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
280,0.10948784857350187,0.20120798468887935,0.4673589021489754,-1.8839676125784932,2.0124163187455455,-0.32530082796556253,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
